gene	all_snps	covered_snps	line_802	line_208	binomial_p	binomial_FDR	covering_reads
FBgn0000003	0	0	0	0	1.0	1.0	0
FBgn0000008	20	0	0	0	1.0	1.0	3
FBgn0000014	8	0	0	0	1.0	1.0	0
FBgn0000015	11	0	0	0	1.0	1.0	0
FBgn0000017	8	1	0	2	0.5	1.0	23
FBgn0000018	2	1	0	4	0.125	1.0	21
FBgn0000022	0	0	0	0	1.0	1.0	0
FBgn0000024	5	0	0	0	1.0	1.0	19
FBgn0000028	0	0	0	0	1.0	1.0	0
FBgn0000032	7	2	2	2	1.0	1.0	48
FBgn0000036	14	0	0	0	1.0	1.0	0
FBgn0000037	11	0	0	0	1.0	1.0	0
FBgn0000038	18	0	0	0	1.0	1.0	0
FBgn0000039	3	0	0	0	1.0	1.0	0
FBgn0000042	5	0	0	0	1.0	1.0	1989
FBgn0000043	0	0	0	0	1.0	1.0	241
FBgn0000044	20	4	3	2	0.9999999999999998	1.0	210
FBgn0000045	0	0	0	0	1.0	1.0	5
FBgn0000046	4	0	0	0	1.0	1.0	162
FBgn0000047	3	0	0	0	1.0	1.0	1
FBgn0000052	2	0	0	0	1.0	1.0	21
FBgn0000053	13	1	0	2	0.5	1.0	4
FBgn0000054	0	0	0	0	1.0	1.0	47
FBgn0000055	1	0	0	0	1.0	1.0	0
FBgn0000056	1	0	0	0	1.0	1.0	0
FBgn0000057	8	1	2	2	1.0	1.0	31
FBgn0000061	2	0	0	0	1.0	1.0	0
FBgn0000063	12	0	0	0	1.0	1.0	3
FBgn0000064	5	2	10	22	0.050102459732443066	1.0	875
FBgn0000071	0	0	0	0	1.0	1.0	0
FBgn0000075	12	0	0	0	1.0	1.0	0
FBgn0000077	0	0	0	0	1.0	1.0	48
FBgn0000078	4	3	75	37	4.2096792851687684E-4	0.11810136092674418	675
FBgn0000079	2	2	378	393	0.614151097699567	1.0	2007
FBgn0000083	5	4	14	13	1.0	1.0	201
FBgn0000084	0	0	0	0	1.0	1.0	2
FBgn0000092	0	0	0	0	1.0	1.0	5
FBgn0000094	2	0	0	0	1.0	1.0	0
FBgn0000097	4	0	0	0	1.0	1.0	69
FBgn0000099	3	0	0	0	1.0	1.0	0
FBgn0000100	0	0	0	0	1.0	1.0	1846
FBgn0000108	0	0	0	0	1.0	1.0	5
FBgn0000109	0	0	0	0	1.0	1.0	63
FBgn0000114	7	0	0	0	1.0	1.0	2
FBgn0000115	1	1	11	4	0.11846923828125008	1.0	107
FBgn0000116	8	2	17	61	5.663739625418199E-7	3.13504250771658E-4	1827
FBgn0000117	1	1	11	10	1.0	1.0	110
FBgn0000119	9	2	5	5	1.0	1.0	19
FBgn0000120	1	0	0	0	1.0	1.0	2
FBgn0000121	10	0	0	0	1.0	1.0	0
FBgn0000137	0	0	0	0	1.0	1.0	0
FBgn0000139	20	2	7	8	1.0	1.0	70
FBgn0000140	27	0	0	0	1.0	1.0	0
FBgn0000142	23	1	1	0	1.0	1.0	24
FBgn0000146	9	0	0	0	1.0	1.0	3
FBgn0000147	3	0	0	0	1.0	1.0	1
FBgn0000150	1	1	38	42	0.7375543089843223	1.0	538
FBgn0000152	12	1	0	2	0.5	1.0	8
FBgn0000153	1	0	0	0	1.0	1.0	0
FBgn0000157	1	0	0	0	1.0	1.0	0
FBgn0000158	0	0	0	0	1.0	1.0	0
FBgn0000163	7	1	3	0	0.25000000000000006	1.0	6
FBgn0000166	1	0	0	0	1.0	1.0	2
FBgn0000171	0	0	0	0	1.0	1.0	6
FBgn0000173	3	2	4	8	0.3876953125000001	1.0	213
FBgn0000179	3	0	0	0	1.0	1.0	2
FBgn0000180	8	0	0	0	1.0	1.0	5
FBgn0000181	8	4	5	1	0.21875	1.0	691
FBgn0000182	2	1	1	0	1.0	1.0	1
FBgn0000183	10	1	0	3	0.25000000000000006	1.0	54
FBgn0000206	4	0	0	0	1.0	1.0	0
FBgn0000210	41	0	0	0	1.0	1.0	1
FBgn0000212	14	4	5	1	0.21875	1.0	25
FBgn0000216	2	0	0	0	1.0	1.0	0
FBgn0000221	3	2	1	1	1.0	1.0	15
FBgn0000227	4	0	0	0	1.0	1.0	0
FBgn0000228	19	4	0	3	0.25000000000000006	1.0	44
FBgn0000229	12	2	7	4	0.5488281249999998	1.0	156
FBgn0000233	6	0	0	0	1.0	1.0	0
FBgn0000239	0	0	0	0	1.0	1.0	11
FBgn0000241	5	0	0	0	1.0	1.0	0
FBgn0000242	4	0	0	0	1.0	1.0	0
FBgn0000244	16	0	0	0	1.0	1.0	46
FBgn0000246	4	0	0	0	1.0	1.0	6
FBgn0000247	55	2	3	3	1.0	1.0	17
FBgn0000250	5	2	2	1	0.6250000000000002	1.0	108
FBgn0000251	2	0	0	0	1.0	1.0	74
FBgn0000253	6	4	90	84	0.7047680231195155	1.0	739
FBgn0000256	22	3	1	2	1.0	1.0	41
FBgn0000257	10	0	0	0	1.0	1.0	26
FBgn0000258	1	0	0	0	1.0	1.0	189
FBgn0000259	8	2	0	3	0.25000000000000006	1.0	195
FBgn0000261	3	1	14	25	0.10812902140605735	1.0	330
FBgn0000273	3	0	0	0	1.0	1.0	9
FBgn0000274	1	0	0	0	1.0	1.0	0
FBgn0000276	6	0	0	0	1.0	1.0	0
FBgn0000277	6	0	0	0	1.0	1.0	0
FBgn0000278	2	0	0	0	1.0	1.0	0
FBgn0000279	4	0	0	0	1.0	1.0	1
FBgn0000280	4	0	0	0	1.0	1.0	0
FBgn0000281	4	0	0	0	1.0	1.0	0
FBgn0000283	6	0	0	0	1.0	1.0	23
FBgn0000286	1	0	0	0	1.0	1.0	24
FBgn0000287	18	0	0	0	1.0	1.0	0
FBgn0000289	13	2	0	2	0.5	1.0	48
FBgn0000299	0	0	0	0	1.0	1.0	1
FBgn0000303	0	0	0	0	1.0	1.0	0
FBgn0000307	0	0	0	0	1.0	1.0	5
FBgn0000308	0	0	0	0	1.0	1.0	640
FBgn0000313	20	0	0	0	1.0	1.0	0
FBgn0000316	0	0	0	0	1.0	1.0	0
