gene	all_snps	covered_snps	line_129	line_229	binomial_p	binomial_FDR	covering_reads
FBgn0000003	0	0	0	0	1.0	1.0	0
FBgn0000008	36	0	0	0	1.0	1.0	0
FBgn0000014	8	1	1	0	1.0	1.0	6
FBgn0000015	44	0	0	0	1.0	1.0	6
FBgn0000017	5	2	10	6	0.4544982910156253	1.0	58
FBgn0000018	7	2	6	6	1.0	1.0	44
FBgn0000022	1	0	0	0	1.0	1.0	0
FBgn0000024	12	2	10	2	0.038574218750000014	1.0	84
FBgn0000028	2	0	0	0	1.0	1.0	0
FBgn0000032	10	7	16	13	0.7110711038112639	1.0	98
FBgn0000036	15	0	0	0	1.0	1.0	0
FBgn0000037	4	0	0	0	1.0	1.0	1
FBgn0000038	3	0	0	0	1.0	1.0	0
FBgn0000039	27	0	0	0	1.0	1.0	0
FBgn0000042	6	6	196	206	0.6535726475326302	1.0	3717
FBgn0000043	1	0	0	0	1.0	1.0	348
FBgn0000044	0	0	0	0	1.0	1.0	510
FBgn0000045	2	0	0	0	1.0	1.0	20
FBgn0000046	18	10	35	49	0.155656463713997	1.0	249
FBgn0000047	2	0	0	0	1.0	1.0	1
FBgn0000052	30	4	6	3	0.5078125000000004	1.0	25
FBgn0000053	61	12	3	2	0.9999999999999998	1.0	15
FBgn0000054	0	0	0	0	1.0	1.0	84
FBgn0000055	23	0	0	0	1.0	1.0	0
FBgn0000056	14	0	0	0	1.0	1.0	0
FBgn0000057	1	0	0	0	1.0	1.0	36
FBgn0000061	5	0	0	0	1.0	1.0	0
FBgn0000063	15	0	0	0	1.0	1.0	0
FBgn0000064	7	0	0	0	1.0	1.0	1867
FBgn0000071	0	0	0	0	1.0	1.0	1
FBgn0000075	16	1	1	0	1.0	1.0	4
FBgn0000077	5	2	3	1	0.6250000000000001	1.0	53
FBgn0000078	2	2	5	42	2.4579776436439828E-8	9.371197329062149E-6	1434
FBgn0000079	3	3	709	534	7.689595229782018E-7	2.540813143813974E-4	12697
FBgn0000083	6	3	11	18	0.2649308964610099	1.0	535
FBgn0000084	0	0	0	0	1.0	1.0	31
FBgn0000092	0	0	0	0	1.0	1.0	5
FBgn0000094	0	0	0	0	1.0	1.0	0
FBgn0000097	4	1	2	0	0.5	1.0	137
FBgn0000099	15	0	0	0	1.0	1.0	0
